@relation notas

@attribute anho {2011, 2012, 2013}
@attribute nota numeric

@data
2011,17
2011,18
2011,18
2011,18
2011,20
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,13
2011,13
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,19
2011,19
2011,19
2011,19
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,3
2011,8
2011,9
2011,9
2011,9
2011,9
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,16
2011,17
2011,17
2011,17
2011,5
2011,5
2011,7
2011,8
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,15
2011,8
2011,8
2011,9
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,15
2011,5
2011,7
2011,8
2011,8
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,15
2011,17
2011,4
2011,5
2011,5
2011,5
2011,7
2011,7
2011,7
2011,8
2011,8
2011,8
2011,8
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,14
2011,15
2011,16
2011,3
2011,3
2011,4
2011,5
2011,5
2011,5
2011,5
2011,8
2011,8
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,15
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,18
2011,18
2011,18
2011,19
2011,19
2011,19
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,15
2011,16
2011,16
2011,17
2011,4
2011,6
2011,8
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,15
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,17
2011,17
2011,19
2011,9
2011,9
2011,9
2011,9
2011,15
2011,18
2011,3
2011,3
2011,3
2011,3
2011,4
2011,5
2011,5
2011,5
2011,5
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,17
2011,18
2011,5
2011,5
2011,6
2011,7
2011,7
2011,8
2011,9
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,16
2011,2
2011,4
2011,6
2011,6
2011,6
2011,7
2011,8
2011,9
2011,9
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,16
2011,16
2011,17
2011,7
2011,7
2011,8
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,16
2011,7
2011,7
2011,8
2011,9
2011,9
2011,9
2011,9
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,15
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,15
2011,16
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,16
2011,17
2011,18
2011,19
2011,19
2011,19
2011,20
2011,20
2011,4
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,7
2011,7
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,17
2011,18
2011,7
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,16
2011,16
2011,18
2011,18
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,6
2011,6
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,10
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,16
2011,20
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,7
2011,7
2011,8
2011,8
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,14
2011,14
2011,14
2011,15
2011,15
2011,16
2011,18
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,8
2011,8
2011,8
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,13
2011,13
2011,14
2011,14
2011,15
2011,15
2011,15
2011,4
2011,4
2011,5
2011,6
2011,7
2011,7
2011,8
2011,8
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,15
2011,15
2011,15
2011,15
2011,4
2011,5
2011,6
2011,6
2011,8
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,14
2011,14
2011,15
2011,15
2011,5
2011,7
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,14
2011,14
2011,14
2011,14
2011,7
2011,7
2011,8
2011,9
2011,9
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,16
2011,16
2011,16
2011,9
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,18
2011,18
2011,18
2011,18
2011,3
2011,4
2011,5
2011,5
2011,8
2011,8
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,15
2011,15
2011,15
2011,16
2011,17
2011,17
2011,18
2011,3
2011,4
2011,4
2011,5
2011,5
2011,7
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,6
2011,6
2011,8
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,15
2011,15
2011,16
2011,16
2011,17
2011,4
2011,5
2011,6
2011,7
2011,7
2011,9
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,12
2011,13
2011,13
2011,13
2011,6
2011,7
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,6
2011,6
2011,6
2011,7
2011,7
2011,8
2011,8
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,17
2011,4
2011,4
2011,8
2011,9
2011,9
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,15
2011,16
2011,7
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,3
2011,4
2011,4
2011,4
2011,5
2011,5
2011,5
2011,6
2011,6
2011,6
2011,6
2011,6
2011,7
2011,7
2011,7
2011,7
2011,8
2011,8
2011,9
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,4
2011,4
2011,5
2011,5
2011,5
2011,6
2011,6
2011,7
2011,7
2011,7
2011,8
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,15
2011,4
2011,4
2011,4
2011,5
2011,6
2011,6
2011,6
2011,6
2011,7
2011,7
2011,7
2011,7
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,5
2011,6
2011,6
2011,6
2011,7
2011,7
2011,7
2011,7
2011,7
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,2
2011,7
2011,8
2011,8
2011,8
2011,8
2011,9
2011,10
2011,10
2011,10
2011,10
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,15
2011,16
2011,17
2011,2
2011,3
2011,5
2011,8
2011,8
2011,10
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,10
2011,12
2011,14
2011,14
2011,16
2011,16
2011,16
2011,16
2011,16
2011,17
2011,17
2011,17
2011,17
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,19
2011,19
2011,19
2011,20
2011,20
2011,6
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,8
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,17
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,18
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,20
2011,6
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,14
2011,4
2011,6
2011,7
2011,8
2011,9
2011,9
2011,9
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,3
2011,4
2011,5
2011,6
2011,6
2011,6
2011,7
2011,7
2011,8
2011,8
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,3
2011,6
2011,6
2011,6
2011,7
2011,7
2011,7
2011,7
2011,7
2011,8
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,12
2011,14
2011,15
2011,3
2011,5
2011,6
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,14
2011,14
2011,15
2011,15
2011,3
2011,3
2011,4
2011,7
2011,8
2011,8
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,9
2011,10
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,5
2011,7
2011,8
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,14
2011,4
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,15
2011,16
2011,4
2011,4
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,7
2011,10
2011,10
2011,10
2011,11
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,16
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,17
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,10
2011,10
2011,10
2011,10
2011,12
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,13
2011,14
2011,15
2011,15
2011,15
2011,15
2011,16
2011,17
2011,10
2011,10
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,16
2011,8
2011,8
2011,9
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,14
2011,15
2011,15
2011,5
2011,5
2011,5
2011,6
2011,9
2011,9
2011,10
2011,10
2011,10
2011,10
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,17
2011,5
2011,5
2011,5
2011,5
2011,5
2011,5
2011,6
2011,7
2011,7
2011,8
2011,8
2011,9
2011,9
2011,9
2011,11
2011,11
2011,11
2011,11
2011,11
2011,12
2011,12
2011,12
2011,12
2011,12
2011,13
2011,13
2011,13
2011,14
2011,14
2011,14
2011,14
2011,15
2011,16
2011,17
2011,17
2011,2
2011,2
2011,4
2011,5
2011,5
2011,5
2011,5
2011,6
2011,8
2011,9
2011,13
2011,13
2011,13
2011,13
2011,14
2011,15
2011,15
2011,15
2011,15
2011,15
2011,15
2011,16
2011,16
2011,16
2011,16
2011,16
2011,16
2011,17
2011,17
2011,17
2011,17
2011,18
2011,19
2011,19
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,5
2012,5
2012,5
2012,5
2012,5
2012,5
2012,5
2012,5
2012,5
2012,6
2012,6
2012,6
2012,6
2012,6
2012,7
2012,7
2012,7
2012,7
2012,7
2012,7
2012,8
2012,8
2012,8
2012,8
2012,8
2012,9
2012,9
2012,9
2012,9
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,13
2012,13
2012,13
2012,15
2012,2
2012,2
2012,2
2012,3
2012,3
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,5
2012,5
2012,5
2012,5
2012,5
2012,6
2012,6
2012,6
2012,6
2012,6
2012,6
2012,7
2012,7
2012,7
2012,7
2012,7
2012,7
2012,7
2012,7
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,13
2012,13
2012,13
2012,13
2012,13
2012,13
2012,13
2012,14
2012,14
2012,14
2012,14
2012,14
2012,14
2012,15
2012,15
2012,3
2012,4
2012,4
2012,6
2012,6
2012,6
2012,7
2012,7
2012,7
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,13
2012,14
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,3
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,4
2012,5
2012,5
2012,5
2012,6
2012,6
2012,7
2012,7
2012,7
2012,7
2012,7
2012,9
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,14
2012,15
2012,15
2012,16
2012,5
2012,7
2012,8
2012,8
2012,8
2012,9
2012,9
2012,9
2012,10
2012,10
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,13
2012,13
2012,13
2012,13
2012,14
2012,14
2012,14
2012,14
2012,14
2012,14
2012,14
2012,15
2012,16
2012,4
2012,4
2012,5
2012,6
2012,9
2012,9
2012,9
2012,10
2012,10
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,13
2012,13
2012,13
2012,14
2012,14
2012,14
2012,14
2012,14
2012,15
2012,15
2012,7
2012,8
2012,8
2012,8
2012,8
2012,8
2012,8
2012,8
2012,8
2012,9
2012,10
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,13
2012,13
2012,14
2012,14
2012,14
2012,4
2012,4
2012,6
2012,6
2012,6
2012,6
2012,6
2012,7
2012,7
2012,7
2012,7
2012,8
2012,8
2012,8
2012,8
2012,9
2012,9
2012,9
2012,9
2012,9
2012,11
2012,11
2012,11
2012,11
2012,11
2012,11
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,12
2012,14
2012,7
2012,7
2012,7
2012,8
2012,8
2012,8
